#K-Path(1/A) Energy-Level(eV)
   2.26392    -31.567620
   2.30364    -31.564026
   2.34336    -31.555529
   2.38308    -31.544958
   2.42280    -31.533695
   2.46251    -31.522343
   2.50223    -31.511215
   2.54195    -31.500491
   2.58167    -31.490286
   2.62139    -31.480696
   2.66110    -31.471794
   2.70082    -31.463642
   2.74054    -31.456292
   2.78026    -31.449789
   2.81998    -31.444174
   2.85969    -31.439469
   2.89941    -31.435691
   2.93913    -31.432847
   2.97885    -31.430929
   3.01857    -31.429997
 
# Band-Index:   12
   3.01857    -31.429807
   2.97885    -31.429741
   2.93913    -31.430442
   2.89941    -31.431962
   2.85969    -31.434279
   2.81998    -31.437372
   2.78026    -31.441222
   2.74054    -31.445817
   2.70082    -31.451139
   2.66110    -31.457171
   2.62139    -31.463892
   2.58167    -31.471261
   2.54195    -31.479222
   2.50223    -31.487671
   2.46251    -31.496454
   2.42280    -31.505309
   2.38308    -31.513793
   2.34336    -31.521199
   2.30364    -31.526467
   2.26392    -31.528426
   2.26392    -31.528426
   2.22421    -31.521339
   2.18449    -31.504407
   2.14477    -31.483249
   2.10505    -31.460640
   2.06533    -31.437866
   2.02562    -31.415668
   1.98590    -31.394608
   1.94618    -31.375207
   1.90646    -31.358017
   1.86674    -31.343664
   1.82703    -31.332755
   1.78731    -31.325628
   1.74759    -31.322008
   1.70787    -31.321002
   1.66815    -31.321524
   1.62844    -31.322678
   1.58872    -31.323858
   1.54900    -31.324703
   1.50928    -31.325013
   1.50928    -31.325013
   1.46957    -31.324902
   1.42985    -31.324304
   1.39013    -31.323140
   1.35041    -31.321970
   1.31069    -31.321417
   1.27097    -31.322378
   1.23126    -31.325942
   1.19154    -31.333011
   1.15182    -31.343871
   1.11210    -31.358187
   1.07238    -31.375353
   1.03267    -31.394738
   0.99295    -31.415789
   0.95323    -31.437982
   0.91351    -31.460757
   0.87379    -31.483372
   0.83408    -31.504544
   0.79436    -31.521500
   0.75464    -31.528618
   0.75464    -31.528618
   0.71492    -31.526660
   0.67520    -31.521385
   0.63549    -31.513969
   0.59577    -31.505475
   0.55605    -31.496612
   0.51633    -31.487823
   0.47662    -31.479368
   0.43690    -31.471403
   0.39718    -31.464029
   0.35746    -31.457303
   0.31774    -31.451265
   0.27803    -31.445936
   0.23831    -31.441331
   0.19859    -31.437470
   0.15887    -31.434363
   0.11915    -31.432029
   0.07944    -31.430490
   0.03972    -31.429766
   0.00000    -31.429807
 
# Band-Index:   13
   0.00000    -31.104085
   0.03972    -31.104875
   0.07944    -31.106115
   0.11915    -31.107729
   0.15887    -31.109668
   0.19859    -31.111868
   0.23831    -31.114262
   0.27803    -31.116783
   0.31774    -31.119346
   0.35746    -31.121886
   0.39718    -31.124332
   0.43690    -31.126625
   0.47662    -31.128720
   0.51633    -31.130574
   0.55605    -31.132164
   0.59577    -31.133480
   0.63549    -31.134505
   0.67520    -31.135240
   0.71492    -31.135679
   0.75464    -31.135829
   0.75464    -31.135829
   0.79436    -31.137812
   0.83408    -31.143452
   0.87379    -31.151970
   0.91351    -31.162452
   0.95323    -31.174032
   0.99295    -31.185936
   1.03267    -31.197471
   1.07238    -31.208000
   1.11210    -31.216902
   1.15182    -31.223541
   1.19154    -31.227317
   1.23126    -31.227925
   1.27097    -31.225692
   1.31069    -31.221560
   1.35041    -31.216661
   1.39013    -31.211936
   1.42985    -31.208026
   1.46957    -31.205314
   1.50928    -31.203997
   1.50928    -31.203997
   1.54900    -31.205304
